Stage Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,stageTime,stdDev stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition
Part_0575,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,18400
Part_0576,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,18432
Part_0577,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,18464
Part_0578,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,18496
Part_0579,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,18528
Part_0580,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,18560
Part_0581,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,18592
Part_0582,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,18624
Part_0583,$1.09 ,3,Part,,,10,2,,,,,,,,,,,,,176,18656
Part_0584,$1.14 ,3,Part,,,10,2,,,,,,,,,,,,,176,18688
Part_0585,$2.02 ,3,Part,,,10,2,,,,,,,,,,,,,176,18720
Part_0586,$1.96 ,3,Part,,,10,2,,,,,,,,,,,,,176,18752
Part_0587,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,18784
Part_0588,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,18816
Part_0589,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,18848
Part_0590,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,18880
Part_0591,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,18912
Part_0592,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,18944
Part_0593,$0.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,18976
Part_0594,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,19008
Part_0595,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,19040
Part_0596,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,19072
Part_0597,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,19104
Part_0598,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,19136
Part_0599,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,19168
Part_0600,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,19200
Part_0601,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,19232
Part_0602,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,19264
Part_0603,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,19296
Part_0604,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,19328
Part_0605,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,19360
Part_0606,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,19392
Part_0607,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,19424
Part_0608,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,19456
Part_0609,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,19488
Part_0610,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,19520
Part_0611,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,19552
Part_0612,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,19584
Part_0613,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,19616
Part_0614,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,19648
Part_0615,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,19680
Part_0616,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,19712
Part_0617,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,19744
Part_0618,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,19776
Part_0619,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,19808
Part_0620,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,19840
Part_0621,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,19872
Part_0622,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,19904
Part_0623,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,19936
Part_0624,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,19968
Part_0625,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,20000
Part_0626,$4.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,20032
Part_0627,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,20064
Part_0628,$0.60 ,3,Part,,,10,2,,,,,,,,,,,,,176,20096
Part_0629,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,20128
Part_0630,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,20160
Part_0631,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,20192
Part_0632,$0.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,20224
Part_0633,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,20256
Part_0634,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,20288
Part_0635,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,20320
Part_0636,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,20352
Part_0637,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,20384
Part_0638,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,20416
Part_0639,$3.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,20448
Part_0640,$2.76 ,3,Part,,,10,2,,,,,,,,,,,,,176,20480
Part_0641,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,20512
Part_0642,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,20544
Part_0643,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,20576
Part_0644,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,20608
Part_0645,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,20640
Part_0646,$2.30 ,3,Part,,,10,2,,,,,,,,,,,,,176,20672
Part_0647,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,20704
Part_0648,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,20736
Part_0649,$0.69 ,3,Part,,,10,2,,,,,,,,,,,,,176,20768
Part_0650,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,20800
Part_0651,$1.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,20832
Part_0652,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,20864
Part_0653,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,20896
Part_0654,$0.93 ,3,Part,,,10,2,,,,,,,,,,,,,176,20928
Part_0655,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,20960
Part_0656,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,20992
Part_0657,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,21024
Part_0658,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,21056
Part_0659,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,21088
Part_0660,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,21120
Part_0661,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,21152
Part_0662,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,21184
Part_0663,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,21216
Part_0664,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,21248
Part_0665,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,21280
Part_0666,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,21312
Part_0667,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,21344
Part_0668,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,21376
Part_0669,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,21408
Part_0670,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,21440
Part_0671,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,21472
Part_0672,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,21504
Part_0673,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,21536
Part_0674,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,21568
Part_0675,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,21600
Part_0676,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,21632
Part_0677,$3.88 ,3,Part,,,10,2,,,,,,,,,,,,,176,21664
Part_0678,$4.23 ,3,Part,,,10,2,,,,,,,,,,,,,176,21696
Part_0679,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,21728
Part_0680,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,21760
Part_0681,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,21792
Part_0682,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,21824
Part_0683,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,21856
Part_0684,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,21888
Part_0685,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,21920
Part_0686,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,21952
Part_0687,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,21984
Part_0688,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,22016
Part_0689,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,22048
Part_0690,$1.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,22080
Part_0691,$0.71 ,3,Part,,,10,2,,,,,,,,,,,,,176,22112
Part_0692,$3.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,22144
Part_0693,$1.71 ,3,Part,,,10,2,,,,,,,,,,,,,176,22176
Part_0694,$1.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,22208
Part_0695,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,22240
Part_0696,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,22272
Part_0697,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,22304
Part_0698,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,22336
Part_0699,$1.68 ,3,Part,,,10,2,,,,,,,,,,,,,176,22368
Part_0700,$1.20 ,3,Part,,,10,2,,,,,,,,,,,,,176,22400
Part_0701,$1.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,22432
Part_0702,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,22464
Part_0703,$3.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,22496
Part_0704,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,22528
Part_0705,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,22560
Part_0706,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,22592
Part_0707,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,22624
Part_0708,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,22656
Part_0709,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,22688
Part_0710,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,22720
Part_0711,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,22752
Part_0712,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,22784
Part_0713,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,22816
Part_0714,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,22848
Part_0715,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,22880
Part_0716,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,22912
Part_0717,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,22944
Part_0718,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,22976
Part_0719,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,23008
Part_0720,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,23040
Part_0721,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,23072
Part_0722,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,23104
Part_0723,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,23136
Part_0724,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,23168
Part_0725,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,23200
Part_0726,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,23232
Part_0727,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,23264
Part_0728,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,23296
Part_0729,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,23328
Part_0730,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,23360
Part_0731,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,23392
Part_0732,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,23424
Part_0733,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,23456
Part_0734,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,23488
Part_0735,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,23520
Part_0736,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,23552
Part_0737,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,23584
Part_0738,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,23616
Part_0739,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,23648
Part_0740,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,23680
Part_0741,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,23712
Part_0742,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,23744
Part_0743,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,23776
Part_0744,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,23808
Part_0745,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,23840
Part_0746,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,23872
Part_0747,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,23904
Part_0748,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,23936
Part_0749,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,23968
Part_0750,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,24000
Part_0751,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,24032
Part_0752,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,24064
Part_0753,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,24096
Part_0754,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,24128
Part_0755,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,24160
Part_0756,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,24192
Part_0757,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,24224
Part_0758,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,24256
Part_0759,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,24288
Part_0760,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,24320
Part_0761,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,24352
Part_0762,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,24384
Part_0763,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,24416
Part_0764,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,24448
Part_0765,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,24480
Part_0766,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,24512
Part_0767,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,24544
Part_0768,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,24576
Part_0769,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,24608
Part_0770,$2.10 ,3,Part,,,10,2,,,,,,,,,,,,,176,24640
Part_0771,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,24672
Part_0772,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,24704
Part_0773,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,24736
Part_0774,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,24768
Part_0775,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,24800
Part_0776,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,24832
Part_0777,$1.07 ,3,Part,,,10,2,,,,,,,,,,,,,176,24864
Part_0778,$1.06 ,3,Part,,,10,2,,,,,,,,,,,,,176,24896
Part_0779,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,24928
Part_0780,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,24960
Part_0781,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,24992
Part_0782,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,25024
Part_0783,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,25056
Part_0784,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,25088
Part_0785,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,25120
Part_0786,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,25152
Part_0787,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,25184
Part_0788,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,25216
Part_0789,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,25248
Part_0790,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,25280
Part_0791,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,25312
Part_0792,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,25344
Part_0793,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,25376
Part_0794,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,25408
Part_0795,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,25440
Part_0796,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,25472
Part_0797,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,25504
Part_0798,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,25536
Part_0799,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,25568
Part_0800,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,25600
Part_0801,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,25632
Part_0802,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,25664
Part_0803,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,25696
Part_0804,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,25728
Part_0805,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,25760
Part_0806,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,25792
Part_0807,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,25824
Part_0808,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,25856
Part_0809,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,25888
Part_0810,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,25920
Part_0811,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,25952
Part_0812,$0.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,25984
Part_0813,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,26016
Part_0814,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,26048
Part_0815,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,26080
Part_0816,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,26112
Part_0817,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,26144
Part_0818,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,26176
Part_0819,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,26208
Part_0820,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,26240
Retail_0001,$0.38 ,0,Retail,5.79,5.07,2,2.85,,,,,,,,,,,,,704,32
Retail_0002,$0.45 ,0,Retail,7.54,6.16,2,2.18,,,,,,,,,,,,,704,64
Retail_0003,$0.39 ,0,Retail,4.66,2.72,2,3.12,,,,,,,,,,,,,704,96
Retail_0004,$0.47 ,0,Retail,9.85,12.07,2,3.04,,,,,,,,,,,,,704,128
Retail_0005,$0.36 ,0,Retail,1.92,4.27,2,2.94,,,,,,,,,,,,,704,160
Retail_0006,$0.36 ,0,Retail,3.76,2.23,2,2.82,,,,,,,,,,,,,704,192
Retail_0007,$0.36 ,0,Retail,1.36,0.94,2,3.08,,,,,,,,,,,,,704,224
Retail_0008,$0.51 ,0,Retail,4.85,4.99,2,3.56,,,,,,,,,,,,,704,256
Retail_0009,$0.39 ,0,Retail,2.18,2.64,2,2.92,,,,,,,,,,,,,704,288
Retail_0010,$0.48 ,0,Retail,5.31,6.19,2,2.97,,,,,,,,,,,,,704,320
Retail_0011,$0.48 ,0,Retail,1.10,1.39,2,2.72,,,,,,,,,,,,,704,352
Retail_0012,$0.41 ,0,Retail,2.66,2.57,2,2.32,,,,,,,,,,,,,704,384
Retail_0013,$0.52 ,0,Retail,1.09,1.72,2,2.46,,,,,,,,,,,,,704,416
Retail_0014,$0.47 ,0,Retail,4.00,4.07,2,2.85,,,,,,,,,,,,,704,448
Retail_0015,$0.38 ,0,Retail,0.95,2.07,2,3.52,,,,,,,,,,,,,704,480
Retail_0016,$0.49 ,0,Retail,1.19,0.93,2,3.49,,,,,,,,,,,,,704,512
Retail_0017,$0.46 ,0,Retail,0.80,0.84,2,3.05,,,,,,,,,,,,,704,544
Retail_0018,$0.42 ,0,Retail,5.45,3.51,2,2.63,,,,,,,,,,,,,704,576
Retail_0019,$0.51 ,0,Retail,0.76,1.03,2,3.05,,,,,,,,,,,,,704,608
Retail_0020,$0.36 ,0,Retail,1.62,1.53,2,2.75,,,,,,,,,,,,,704,640
Retail_0021,$0.36 ,0,Retail,1.89,7.03,2,3.15,,,,,,,,,,,,,704,672
Retail_0022,$0.38 ,0,Retail,0.47,2.44,2,0.35,,,,,,,,,,,,,704,704
Retail_0023,$0.51 ,0,Retail,10.88,16.68,2,2.73,,,,,,,,,,,,,704,736
Retail_0024,$0.51 ,0,Retail,2.87,6.21,2,3.56,,,,,,,,,,,,,704,768
Retail_0025,$0.48 ,0,Retail,0.90,4.24,2,0.35,,,,,,,,,,,,,704,800
Retail_0026,$0.43 ,0,Retail,1.19,5.35,2,2.89,,,,,,,,,,,,,704,832
Retail_0027,$0.41 ,0,Retail,0.92,3.86,2,0.35,,,,,,,,,,,,,704,864
Retail_0028,$1.50 ,0,Retail,3.27,0.25,4.01,1.7,,,,,,,,,,,,,704,896
Retail_0029,$0.38 ,0,Retail,1.69,4.61,2,1.48,,,,,,,,,,,,,704,928
Retail_0030,$0.43 ,0,Retail,1.04,4.36,2,0.35,,,,,,,,,,,,,704,960
Retail_0031,$6.43 ,0,Retail,1.00,1.47,5.1,3.01,,,,,,,,,,,,,704,992
Retail_0032,$1.20 ,0,Retail,0.79,1.21,3.59,3.47,,,,,,,,,,,,,704,1024
Retail_0033,$2.04 ,0,Retail,0.54,0.60,4.98,3.02,,,,,,,,,,,,,704,1056
Retail_0034,$0.97 ,0,Retail,1.05,1.13,3.94,3.29,,,,,,,,,,,,,704,1088
Retail_0035,$2.84 ,0,Retail,0.71,0.81,3.92,3.02,,,,,,,,,,,,,704,1120
Retail_0036,$5.20 ,0,Retail,0.71,0.62,5.38,3.02,,,,,,,,,,,,,704,1152
Retail_0037,$6.78 ,0,Retail,0.48,1.00,7.71,2.87,,,,,,,,,,,,,704,1184
Retail_0038,$5.15 ,0,Retail,0.67,0.79,8.86,2.91,,,,,,,,,,,,,704,1216
Retail_0039,$7.34 ,0,Retail,0.56,0.91,7.26,3.44,,,,,,,,,,,,,704,1248
Retail_0040,$5.32 ,0,Retail,0.67,1.71,5.88,3.4,,,,,,,,,,,,,704,1280
Retail_0041,$1.50 ,0,Retail,0.64,1.08,3.41,3.34,,,,,,,,,,,,,704,1312
Retail_0042,$2.06 ,0,Retail,0.48,1.11,4.72,3.56,,,,,,,,,,,,,704,1344
Retail_0043,$1.02 ,0,Retail,0.63,1.85,3.95,3.67,,,,,,,,,,,,,704,1376
Retail_0044,$3.23 ,0,Retail,0.55,0.58,3.81,3.72,,,,,,,,,,,,,704,1408
Retail_0045,$4.10 ,0,Retail,0.49,1.60,4.8,3.15,,,,,,,,,,,,,704,1440
Retail_0046,$8.91 ,0,Retail,0.46,1.59,7.26,3.04,,,,,,,,,,,,,704,1472
Retail_0047,$5.13 ,0,Retail,0.50,0.69,8.27,3.26,,,,,,,,,,,,,704,1504
Retail_0048,$8.17 ,0,Retail,0.44,1.17,8.36,3.33,,,,,,,,,,,,,704,1536
Retail_0049,$4.65 ,0,Retail,1.67,1.79,5.72,2.17,,,,,,,,,,,,,704,1568
Retail_0050,$1.40 ,0,Retail,1.10,1.06,3.79,2.7,,,,,,,,,,,,,704,1600
Retail_0051,$2.37 ,0,Retail,0.94,1.22,5.12,2.54,,,,,,,,,,,,,704,1632
Retail_0052,$0.86 ,0,Retail,1.61,1.32,4.28,2.52,,,,,,,,,,,,,704,1664
Retail_0053,$2.91 ,0,Retail,1.94,2.77,3.59,2.56,,,,,,,,,,,,,704,1696
Retail_0054,$3.33 ,0,Retail,1.04,0.83,5.47,2.39,,,,,,,,,,,,,704,1728
Retail_0055,$6.30 ,0,Retail,0.70,1.11,7.9,2.05,,,,,,,,,,,,,704,1760
Retail_0056,$6.46 ,0,Retail,1.83,1.43,7.69,2.46,,,,,,,,,,,,,704,1792
Retail_0057,$8.28 ,0,Retail,0.95,0.86,8.06,2.28,,,,,,,,,,,,,704,1824
Retail_0058,$4.67 ,0,Retail,0.67,1.85,5.45,3.23,,,,,,,,,,,,,704,1856
Retail_0059,$1.55 ,0,Retail,0.76,0.95,3.27,3.6,,,,,,,,,,,,,704,1888
Retail_0060,$2.54 ,0,Retail,0.62,1.26,3.65,3.21,,,,,,,,,,,,,704,1920
Retail_0061,$1.21 ,0,Retail,0.58,1.23,4.14,3.42,,,,,,,,,,,,,704,1952
Retail_0062,$2.20 ,0,Retail,0.63,1.24,3.64,3.18,,,,,,,,,,,,,704,1984
Retail_0063,$3.61 ,0,Retail,0.70,0.91,5.36,3.53,,,,,,,,,,,,,704,2016
Retail_0064,$6.37 ,0,Retail,0.50,1.39,5.52,3.62,,,,,,,,,,,,,704,2048
Retail_0065,$4.95 ,0,Retail,0.60,0.61,8.86,3.2,,,,,,,,,,,,,704,2080
Retail_0066,$9.27 ,0,Retail,0.56,1.49,8.14,3.12,,,,,,,,,,,,,704,2112
Retail_0067,$4.43 ,0,Retail,1.32,1.93,5.36,2.1,,,,,,,,,,,,,704,2144
Retail_0068,$1.41 ,0,Retail,1.71,1.69,3.74,2.35,,,,,,,,,,,,,704,2176
Retail_0069,$3.04 ,0,Retail,0.84,0.90,4.6,2.33,,,,,,,,,,,,,704,2208
Retail_0070,$0.91 ,0,Retail,2.67,1.10,3.66,2.4,,,,,,,,,,,,,704,2240
Retail_0071,$2.55 ,0,Retail,1.48,2.37,3.82,2.67,,,,,,,,,,,,,704,2272
Retail_0072,$3.44 ,0,Retail,1.92,1.38,4.88,2.36,,,,,,,,,,,,,704,2304
